account_name,datetime,transaction_id,provider_name,client_name,currency,credit,debit,commission,description
Best Company_EUR,2023-03-26 15:53:00,130_Best Company_EUR,Green Field,Proxima LTD,EUR,4800.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to EUR"
Best Company_EUR,2023-03-26 15:55:00,131_Best Company_EUR,Green Field,Proxima LTD,EUR,0.0,4800.0,62.4,"INVOICE: deposit, Proxima LTD to EUR"
Best Company_EUR,2023-03-27 22:30:00,132_Best Company_EUR,Green Field,Super Trader,EUR,5600.0,0.0,0.0,"INVOICE: deposit, Super Trader to EUR"
Best Company_EUR,2023-03-27 22:32:00,133_Best Company_EUR,Green Field,Super Trader,EUR,0.0,5600.0,72.8,"INVOICE: deposit, Super Trader to EUR"
Best Company_EUR,2023-03-28 02:30:00,134_Best Company_EUR,Green Field,Mega Trade,EUR,3600.0,0.0,0.0,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-03-28 02:32:00,135_Best Company_EUR,Green Field,Mega Trade,EUR,0.0,3600.0,46.8,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-03-30 11:29:00,136_Best Company_EUR,Green Field,Mega Trade,EUR,3600.0,0.0,0.0,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-03-30 11:31:00,137_Best Company_EUR,Green Field,Mega Trade,EUR,0.0,3600.0,46.8,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-03-31 13:33:00,138_Best Company_EUR,Green Field,Mega Trade,EUR,7000.0,0.0,0.0,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-03-31 13:35:00,139_Best Company_EUR,Green Field,Mega Trade,EUR,0.0,7000.0,91.0,"INVOICE: deposit, Mega Trade to EUR"
Best Company_EUR,2023-03-31 16:40:00,140_Best Company_EUR,Green Field,Proxima LTD,EUR,4200.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to EUR"
Best Company_EUR,2023-03-31 16:42:00,141_Best Company_EUR,Green Field,Proxima LTD,EUR,0.0,4200.0,54.599999999999994,"INVOICE: deposit, Proxima LTD to EUR"
Best Company_USD,2023-01-02 00:00:00,1_Best Company_USD,Green Field,,USD,0.0,100.0,0.0,Monthly withdrawl according conditions. Period 2022-12
Best Company_USD,2023-01-02 00:09:00,2_Best Company_USD,Green Field,Super Trader,USD,6400.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
Best Company_USD,2023-01-02 00:11:00,3_Best Company_USD,Green Field,Super Trader,USD,0.0,6400.0,96.0,"INVOICE: deposit, Super Trader to USD"
Best Company_USD,2023-01-02 02:10:00,4_Best Company_USD,Green Field,Proxima LTD,USD,6000.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-01-02 02:12:00,5_Best Company_USD,Green Field,Proxima LTD,USD,0.0,6000.0,90.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-01-03 22:22:00,6_Best Company_USD,Green Field,Super Trader,USD,3500.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
Best Company_USD,2023-01-03 22:24:00,7_Best Company_USD,Green Field,Super Trader,USD,0.0,3500.0,52.5,"INVOICE: deposit, Super Trader to USD"
Best Company_USD,2023-01-04 00:21:00,8_Best Company_USD,Green Field,Mega Trade,USD,4800.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
Best Company_USD,2023-01-04 00:23:00,9_Best Company_USD,Green Field,Mega Trade,USD,0.0,4800.0,72.0,"INVOICE: deposit, Mega Trade to USD"
Best Company_USD,2023-01-04 02:37:00,10_Best Company_USD,Green Field,Proxima LTD,USD,5600.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-01-04 02:39:00,11_Best Company_USD,Green Field,Proxima LTD,USD,0.0,5600.0,84.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-01-06 07:00:00,12_Best Company_USD,Green Field,Proxima LTD,USD,6000.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-01-06 07:02:00,13_Best Company_USD,Green Field,Proxima LTD,USD,0.0,6000.0,90.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-01-08 08:35:00,14_Best Company_USD,Green Field,Super Trader,USD,7200.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
Best Company_USD,2023-01-08 08:37:00,15_Best Company_USD,Green Field,Super Trader,USD,0.0,7200.0,108.0,"INVOICE: deposit, Super Trader to USD"
Best Company_USD,2023-01-09 21:09:00,16_Best Company_USD,Green Field,Super Trader,USD,5400.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
Best Company_USD,2023-01-09 21:11:00,17_Best Company_USD,Green Field,Super Trader,USD,0.0,5400.0,81.0,"INVOICE: deposit, Super Trader to USD"
Best Company_USD,2023-01-10 03:13:00,18_Best Company_USD,Green Field,Proxima LTD,USD,4800.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-01-10 03:15:00,19_Best Company_USD,Green Field,Proxima LTD,USD,0.0,4800.0,72.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-01-10 06:09:00,20_Best Company_USD,Green Field,Mega Trade,USD,6000.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
Best Company_USD,2023-01-10 06:11:00,21_Best Company_USD,Green Field,Mega Trade,USD,0.0,6000.0,90.0,"INVOICE: deposit, Mega Trade to USD"
Best Company_USD,2023-01-11 17:06:00,22_Best Company_USD,Green Field,Proxima LTD,USD,4800.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-01-11 17:08:00,23_Best Company_USD,Green Field,Proxima LTD,USD,0.0,4800.0,72.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-01-15 18:51:00,24_Best Company_USD,Green Field,Super Trader,USD,3500.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
Best Company_USD,2023-01-15 18:53:00,25_Best Company_USD,Green Field,Super Trader,USD,0.0,3500.0,52.5,"INVOICE: deposit, Super Trader to USD"
Best Company_USD,2023-01-16 02:07:00,26_Best Company_USD,Green Field,Proxima LTD,USD,5600.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-01-16 02:09:00,27_Best Company_USD,Green Field,Proxima LTD,USD,0.0,5600.0,84.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-01-16 19:45:00,28_Best Company_USD,Green Field,Mega Trade,USD,7200.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
Best Company_USD,2023-01-16 19:47:00,29_Best Company_USD,Green Field,Mega Trade,USD,0.0,7200.0,108.0,"INVOICE: deposit, Mega Trade to USD"
Best Company_USD,2023-01-17 03:13:00,30_Best Company_USD,Green Field,Super Trader,USD,5400.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
Best Company_USD,2023-01-17 03:15:00,31_Best Company_USD,Green Field,Super Trader,USD,0.0,5400.0,81.0,"INVOICE: deposit, Super Trader to USD"
Best Company_USD,2023-01-19 12:40:00,32_Best Company_USD,Green Field,Proxima LTD,USD,5600.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-01-19 12:42:00,33_Best Company_USD,Green Field,Proxima LTD,USD,0.0,5600.0,84.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-01-24 02:35:00,34_Best Company_USD,Green Field,Mega Trade,USD,8000.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
Best Company_USD,2023-01-24 02:37:00,35_Best Company_USD,Green Field,Mega Trade,USD,0.0,8000.0,120.0,"INVOICE: deposit, Mega Trade to USD"
Best Company_USD,2023-01-24 02:39:00,36_Best Company_USD,Green Field,Proxima LTD,USD,5400.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-01-24 02:41:00,37_Best Company_USD,Green Field,Proxima LTD,USD,0.0,5400.0,81.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-01-26 09:32:00,38_Best Company_USD,Green Field,Super Trader,USD,6300.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
Best Company_USD,2023-01-26 09:34:00,39_Best Company_USD,Green Field,Super Trader,USD,0.0,6300.0,94.5,"INVOICE: deposit, Super Trader to USD"
Best Company_USD,2023-01-26 19:04:00,40_Best Company_USD,Green Field,Proxima LTD,USD,4800.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-01-26 19:06:00,41_Best Company_USD,Green Field,Proxima LTD,USD,0.0,4800.0,72.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-01-27 08:42:00,42_Best Company_USD,Green Field,Mega Trade,USD,4200.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
Best Company_USD,2023-01-27 08:44:00,43_Best Company_USD,Green Field,Mega Trade,USD,0.0,4200.0,63.0,"INVOICE: deposit, Mega Trade to USD"
Best Company_USD,2023-01-29 17:45:00,44_Best Company_USD,Green Field,Mega Trade,USD,3000.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
Best Company_USD,2023-01-29 17:47:00,45_Best Company_USD,Green Field,Mega Trade,USD,0.0,3000.0,45.0,"INVOICE: deposit, Mega Trade to USD"
Best Company_USD,2023-01-30 12:51:00,46_Best Company_USD,Green Field,Proxima LTD,USD,3000.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-01-30 12:53:00,47_Best Company_USD,Green Field,Proxima LTD,USD,0.0,3000.0,45.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-02-01 09:36:00,48_Best Company_USD,Green Field,Super Trader,USD,8000.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
Best Company_USD,2023-02-01 09:38:00,49_Best Company_USD,Green Field,Super Trader,USD,0.0,8000.0,120.0,"INVOICE: deposit, Super Trader to USD"
Best Company_USD,2023-02-02 06:04:00,50_Best Company_USD,Green Field,Proxima LTD,USD,3500.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-02-02 06:06:00,51_Best Company_USD,Green Field,Proxima LTD,USD,0.0,3500.0,52.5,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-02-03 23:39:00,52_Best Company_USD,Green Field,Mega Trade,USD,6300.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
Best Company_USD,2023-02-03 23:41:00,53_Best Company_USD,Green Field,Mega Trade,USD,0.0,6300.0,94.5,"INVOICE: deposit, Mega Trade to USD"
Best Company_USD,2023-02-07 05:17:00,54_Best Company_USD,Green Field,Proxima LTD,USD,4000.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-02-07 05:19:00,55_Best Company_USD,Green Field,Proxima LTD,USD,0.0,4000.0,60.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-02-09 02:39:00,56_Best Company_USD,Green Field,Proxima LTD,USD,4800.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-02-09 02:41:00,57_Best Company_USD,Green Field,Proxima LTD,USD,0.0,4800.0,72.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-02-10 03:51:00,58_Best Company_USD,Green Field,Proxima LTD,USD,6000.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-02-10 03:53:00,59_Best Company_USD,Green Field,Proxima LTD,USD,0.0,6000.0,90.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-02-10 11:44:00,60_Best Company_USD,Green Field,Mega Trade,USD,4200.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
Best Company_USD,2023-02-10 11:46:00,61_Best Company_USD,Green Field,Mega Trade,USD,0.0,4200.0,63.0,"INVOICE: deposit, Mega Trade to USD"
Best Company_USD,2023-02-12 02:59:00,62_Best Company_USD,Green Field,Mega Trade,USD,4200.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
Best Company_USD,2023-02-12 03:01:00,63_Best Company_USD,Green Field,Mega Trade,USD,0.0,4200.0,63.0,"INVOICE: deposit, Mega Trade to USD"
Best Company_USD,2023-02-12 09:20:00,64_Best Company_USD,Green Field,Proxima LTD,USD,6000.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-02-12 09:22:00,65_Best Company_USD,Green Field,Proxima LTD,USD,0.0,6000.0,90.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-02-13 19:38:00,66_Best Company_USD,Green Field,Mega Trade,USD,4800.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
Best Company_USD,2023-02-13 19:40:00,67_Best Company_USD,Green Field,Mega Trade,USD,0.0,4800.0,72.0,"INVOICE: deposit, Mega Trade to USD"
Best Company_USD,2023-02-14 01:14:00,68_Best Company_USD,Green Field,Super Trader,USD,4800.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
Best Company_USD,2023-02-14 01:16:00,69_Best Company_USD,Green Field,Super Trader,USD,0.0,4800.0,72.0,"INVOICE: deposit, Super Trader to USD"
Best Company_USD,2023-02-14 05:20:00,70_Best Company_USD,Green Field,Proxima LTD,USD,4800.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-02-14 05:22:00,71_Best Company_USD,Green Field,Proxima LTD,USD,0.0,4800.0,72.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-02-15 01:44:00,72_Best Company_USD,Green Field,Proxima LTD,USD,6000.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-02-15 01:46:00,73_Best Company_USD,Green Field,Proxima LTD,USD,0.0,6000.0,90.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-02-16 05:21:00,74_Best Company_USD,Green Field,Mega Trade,USD,4800.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
Best Company_USD,2023-02-16 05:23:00,75_Best Company_USD,Green Field,Mega Trade,USD,0.0,4800.0,72.0,"INVOICE: deposit, Mega Trade to USD"
Best Company_USD,2023-02-16 11:06:00,76_Best Company_USD,Green Field,Proxima LTD,USD,8000.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-02-16 11:08:00,77_Best Company_USD,Green Field,Proxima LTD,USD,0.0,8000.0,120.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-02-18 06:54:00,78_Best Company_USD,Green Field,Super Trader,USD,7000.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
Best Company_USD,2023-02-18 06:56:00,79_Best Company_USD,Green Field,Super Trader,USD,0.0,7000.0,105.0,"INVOICE: deposit, Super Trader to USD"
Best Company_USD,2023-02-19 05:04:00,80_Best Company_USD,Green Field,Proxima LTD,USD,5600.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-02-19 05:06:00,81_Best Company_USD,Green Field,Proxima LTD,USD,0.0,5600.0,84.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-02-20 22:22:00,82_Best Company_USD,Green Field,Mega Trade,USD,6400.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
Best Company_USD,2023-02-20 22:24:00,83_Best Company_USD,Green Field,Mega Trade,USD,0.0,6400.0,96.0,"INVOICE: deposit, Mega Trade to USD"
Best Company_USD,2023-02-22 05:22:00,84_Best Company_USD,Green Field,Mega Trade,USD,3000.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
Best Company_USD,2023-02-22 05:24:00,85_Best Company_USD,Green Field,Mega Trade,USD,0.0,3000.0,45.0,"INVOICE: deposit, Mega Trade to USD"
Best Company_USD,2023-02-23 19:02:00,86_Best Company_USD,Green Field,Proxima LTD,USD,5600.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-02-23 19:04:00,87_Best Company_USD,Green Field,Proxima LTD,USD,0.0,5600.0,84.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-02-25 05:13:00,88_Best Company_USD,Green Field,Super Trader,USD,3500.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
Best Company_USD,2023-02-25 05:15:00,89_Best Company_USD,Green Field,Super Trader,USD,0.0,3500.0,52.5,"INVOICE: deposit, Super Trader to USD"
Best Company_USD,2023-02-25 13:12:00,90_Best Company_USD,Green Field,Mega Trade,USD,6300.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
Best Company_USD,2023-02-25 13:14:00,91_Best Company_USD,Green Field,Mega Trade,USD,0.0,6300.0,94.5,"INVOICE: deposit, Mega Trade to USD"
Best Company_USD,2023-02-27 09:32:00,92_Best Company_USD,Green Field,Mega Trade,USD,7200.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
Best Company_USD,2023-02-27 09:34:00,93_Best Company_USD,Green Field,Mega Trade,USD,0.0,7200.0,108.0,"INVOICE: deposit, Mega Trade to USD"
Best Company_USD,2023-02-28 22:04:00,94_Best Company_USD,Green Field,Proxima LTD,USD,8000.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-02-28 22:06:00,95_Best Company_USD,Green Field,Proxima LTD,USD,0.0,8000.0,120.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-03-01 10:15:00,96_Best Company_USD,Green Field,Super Trader,USD,3600.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
Best Company_USD,2023-03-01 10:17:00,97_Best Company_USD,Green Field,Super Trader,USD,0.0,3600.0,54.0,"INVOICE: deposit, Super Trader to USD"
Best Company_USD,2023-03-02 01:51:00,98_Best Company_USD,Green Field,Mega Trade,USD,4900.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
Best Company_USD,2023-03-02 01:53:00,99_Best Company_USD,Green Field,Mega Trade,USD,0.0,4900.0,73.5,"INVOICE: deposit, Mega Trade to USD"
Best Company_USD,2023-03-02 03:38:00,100_Best Company_USD,Green Field,Super Trader,USD,6000.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
Best Company_USD,2023-03-02 03:40:00,101_Best Company_USD,Green Field,Super Trader,USD,0.0,6000.0,90.0,"INVOICE: deposit, Super Trader to USD"
Best Company_USD,2023-03-03 00:25:00,102_Best Company_USD,Green Field,Proxima LTD,USD,5600.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-03-03 00:27:00,103_Best Company_USD,Green Field,Proxima LTD,USD,0.0,5600.0,84.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-03-03 17:40:00,104_Best Company_USD,Green Field,Mega Trade,USD,6400.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
Best Company_USD,2023-03-03 17:42:00,105_Best Company_USD,Green Field,Mega Trade,USD,0.0,6400.0,96.0,"INVOICE: deposit, Mega Trade to USD"
Best Company_USD,2023-03-04 06:37:00,106_Best Company_USD,Green Field,Proxima LTD,USD,5600.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-03-04 06:39:00,107_Best Company_USD,Green Field,Proxima LTD,USD,0.0,5600.0,84.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-03-06 09:52:00,108_Best Company_USD,Green Field,Mega Trade,USD,7200.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
Best Company_USD,2023-03-06 09:54:00,109_Best Company_USD,Green Field,Mega Trade,USD,0.0,7200.0,108.0,"INVOICE: deposit, Mega Trade to USD"
Best Company_USD,2023-03-06 17:08:00,110_Best Company_USD,Green Field,Super Trader,USD,5600.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
Best Company_USD,2023-03-06 17:10:00,111_Best Company_USD,Green Field,Super Trader,USD,0.0,5600.0,84.0,"INVOICE: deposit, Super Trader to USD"
Best Company_USD,2023-03-07 19:38:00,112_Best Company_USD,Green Field,Super Trader,USD,5600.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
Best Company_USD,2023-03-07 19:40:00,113_Best Company_USD,Green Field,Super Trader,USD,0.0,5600.0,84.0,"INVOICE: deposit, Super Trader to USD"
Best Company_USD,2023-03-09 03:03:00,114_Best Company_USD,Green Field,Proxima LTD,USD,3600.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-03-09 03:05:00,115_Best Company_USD,Green Field,Proxima LTD,USD,0.0,3600.0,54.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-03-09 20:49:00,116_Best Company_USD,Green Field,Super Trader,USD,4200.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
Best Company_USD,2023-03-09 20:51:00,117_Best Company_USD,Green Field,Super Trader,USD,0.0,4200.0,63.0,"INVOICE: deposit, Super Trader to USD"
Best Company_USD,2023-03-14 05:42:00,118_Best Company_USD,Green Field,Super Trader,USD,4800.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
Best Company_USD,2023-03-14 05:44:00,119_Best Company_USD,Green Field,Super Trader,USD,0.0,4800.0,72.0,"INVOICE: deposit, Super Trader to USD"
Best Company_USD,2023-03-14 22:17:00,120_Best Company_USD,Green Field,Super Trader,USD,6400.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
Best Company_USD,2023-03-14 22:19:00,121_Best Company_USD,Green Field,Super Trader,USD,0.0,6400.0,96.0,"INVOICE: deposit, Super Trader to USD"
Best Company_USD,2023-03-15 15:04:00,122_Best Company_USD,Green Field,Mega Trade,USD,7000.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
Best Company_USD,2023-03-15 15:06:00,123_Best Company_USD,Green Field,Mega Trade,USD,0.0,7000.0,105.0,"INVOICE: deposit, Mega Trade to USD"
Best Company_USD,2023-03-16 18:13:00,124_Best Company_USD,Green Field,Super Trader,USD,3000.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
Best Company_USD,2023-03-16 18:15:00,125_Best Company_USD,Green Field,Super Trader,USD,0.0,3000.0,45.0,"INVOICE: deposit, Super Trader to USD"
Best Company_USD,2023-03-20 04:27:00,126_Best Company_USD,Green Field,Mega Trade,USD,8000.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
Best Company_USD,2023-03-20 04:29:00,127_Best Company_USD,Green Field,Mega Trade,USD,0.0,8000.0,120.0,"INVOICE: deposit, Mega Trade to USD"
Best Company_USD,2023-03-20 06:18:00,128_Best Company_USD,Green Field,Super Trader,USD,3600.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
Best Company_USD,2023-03-20 06:20:00,129_Best Company_USD,Green Field,Super Trader,USD,0.0,3600.0,54.0,"INVOICE: deposit, Super Trader to USD"
Best Company_USD,2023-03-23 01:30:00,130_Best Company_USD,Green Field,Mega Trade,USD,7200.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
Best Company_USD,2023-03-23 01:32:00,131_Best Company_USD,Green Field,Mega Trade,USD,0.0,7200.0,108.0,"INVOICE: deposit, Mega Trade to USD"
Best Company_USD,2023-03-25 12:05:00,132_Best Company_USD,Green Field,Mega Trade,USD,8000.0,0.0,0.0,"INVOICE: deposit, Mega Trade to USD"
Best Company_USD,2023-03-25 12:07:00,133_Best Company_USD,Green Field,Mega Trade,USD,0.0,8000.0,120.0,"INVOICE: deposit, Mega Trade to USD"
Best Company_USD,2023-03-26 12:57:00,134_Best Company_USD,Green Field,Proxima LTD,USD,5400.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-03-26 12:59:00,135_Best Company_USD,Green Field,Proxima LTD,USD,0.0,5400.0,81.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-03-29 04:29:00,136_Best Company_USD,Green Field,Super Trader,USD,8000.0,0.0,0.0,"INVOICE: deposit, Super Trader to USD"
Best Company_USD,2023-03-29 04:31:00,137_Best Company_USD,Green Field,Super Trader,USD,0.0,8000.0,120.0,"INVOICE: deposit, Super Trader to USD"
Best Company_USD,2023-03-29 10:17:00,138_Best Company_USD,Green Field,Proxima LTD,USD,6400.0,0.0,0.0,"INVOICE: deposit, Proxima LTD to USD"
Best Company_USD,2023-03-29 10:19:00,139_Best Company_USD,Green Field,Proxima LTD,USD,0.0,6400.0,96.0,"INVOICE: deposit, Proxima LTD to USD"
